id,flight_date,flight_number,airline_code,airline_name,origin,destination,scheduled_departure,actual_departure,scheduled_arrival,actual_arrival,departure_delay,arrival_delay,status
3537,2025-06-10,5056,6E,IndiGo,BOM,HYD,21:20:00,,23:00:00,23:19:00,37,19,delayed
3538,2025-06-10,5521,LH,Lufthansa,BOM,HYD,22:15:00,,23:55:00,23:55:00,16,16,delayed
3539,2025-06-10,2869,AI,Air India,BOM,HYD,22:15:00,,23:55:00,23:55:00,16,16,delayed
3540,2025-06-10,8562,VS,Virgin Atlantic,BOM,HYD,23:00:00,,00:35:00,00:44:00,32,29160044,delayed
3541,2025-06-10,5393,6E,IndiGo,BOM,HYD,23:00:00,,00:35:00,00:44:00,32,9,on_time
3542,2025-06-11,9185,AA,American Airlines,DEL,BOM,01:45:00,,04:15:00,04:09:00,25,29160249,delayed
3543,2025-06-11,6466,AF,Air France,DEL,BOM,01:45:00,,04:15:00,04:09:00,25,29160249,delayed
3544,2025-06-11,9071,JL,Japan Airlines,DEL,BOM,01:45:00,,04:15:00,04:09:00,25,29160249,delayed
3545,2025-06-11,5279,QF,Qantas,DEL,BOM,01:45:00,,04:15:00,04:09:00,25,29160249,delayed
3546,2025-06-11,8733,VS,Virgin Atlantic,DEL,BOM,01:45:00,,04:15:00,04:09:00,25,29160249,delayed
3547,2025-06-11,853,6E,IndiGo,DEL,BOM,01:45:00,,04:15:00,04:09:00,25,29160249,delayed
3548,2025-06-11,201,BZ,Blue Dart Aviation,DEL,BOM,01:50:00,,04:10:00,04:00:00,17,29160240,delayed
3549,2025-06-11,9854,LX,SWISS,DEL,BOM,02:15:00,,04:40:00,04:24:00,8,29160264,delayed
3550,2025-06-11,2421,AI,Air India,DEL,BOM,02:15:00,,04:40:00,04:24:00,8,29160264,delayed
3551,2025-06-11,321,QO,Quikjet Cargo Airlines,DEL,BOM,03:00:00,,05:10:00,04:44:00,5,29160284,delayed
3552,2025-06-11,2766,6E,IndiGo,DEL,BOM,03:55:00,,06:15:00,05:36:00,0,29160336,delayed
3553,2025-06-11,449,6E,IndiGo,DEL,BOM,05:00:00,,07:20:00,06:38:00,1,29160398,delayed
3554,2025-06-11,9184,AA,American Airlines,DEL,BOM,03:55:00,,06:15:00,05:36:00,0,29160336,delayed
3555,2025-06-11,8781,BA,British Airways,DEL,BOM,03:55:00,,06:15:00,05:36:00,0,29160336,delayed
3556,2025-06-11,9074,JL,Japan Airlines,DEL,BOM,03:55:00,,06:15:00,05:36:00,0,29160336,delayed
3557,2025-06-11,5289,QF,Qantas,DEL,BOM,03:55:00,,06:15:00,05:36:00,0,29160336,delayed
3558,2025-06-11,8734,VS,Virgin Atlantic,DEL,BOM,03:55:00,,06:15:00,05:36:00,0,29160336,delayed
3559,2025-06-11,5270,LH,Lufthansa,DEL,BOM,05:45:00,,08:10:00,07:43:00,14,29160463,delayed
3560,2025-06-11,2927,AI,Air India,DEL,BOM,05:45:00,,08:10:00,07:43:00,14,29160463,delayed
3561,2025-06-11,2975,AI,Air India,DEL,BOM,05:55:00,,08:20:00,07:58:00,15,29160478,delayed
3562,2025-06-11,6218,6E,IndiGo,DEL,BOM,06:00:00,,08:10:00,07:49:00,7,29160469,delayed
3563,2025-06-11,8779,BA,British Airways,DEL,BOM,05:00:00,,07:20:00,06:38:00,1,1,on_time
3564,2025-06-11,9227,JL,Japan Airlines,DEL,BOM,05:00:00,,07:20:00,06:38:00,1,1,on_time
3565,2025-06-11,3657,KL,KLM,DEL,BOM,05:00:00,,07:20:00,06:38:00,1,1,on_time
3566,2025-06-11,5267,QF,Qantas,DEL,BOM,05:00:00,,07:20:00,06:38:00,1,1,on_time
3567,2025-06-11,8726,VS,Virgin Atlantic,DEL,BOM,05:00:00,,07:20:00,06:38:00,1,1,on_time
3568,2025-06-11,2429,AI,Air India,DEL,BOM,07:00:00,,09:15:00,08:55:00,14,29160535,delayed
3569,2025-06-11,6814,6E,IndiGo,DEL,BOM,07:00:00,,09:15:00,08:46:00,5,29160526,delayed
3570,2025-06-11,2943,AI,Air India,DEL,BOM,07:30:00,,09:35:00,09:38:00,22,29160578,delayed
3571,2025-06-11,9251,JL,Japan Airlines,DEL,BOM,06:00:00,,08:10:00,07:49:00,7,7,on_time
3572,2025-06-11,3648,KL,KLM,DEL,BOM,06:00:00,,08:10:00,07:49:00,7,7,on_time
3573,2025-06-11,5295,QF,Qantas,DEL,BOM,06:00:00,,08:10:00,07:49:00,7,7,on_time
3574,2025-06-11,8740,VS,Virgin Atlantic,DEL,BOM,06:00:00,,08:10:00,07:49:00,7,7,on_time
3575,2025-06-11,2435,AI,Air India,DEL,BOM,08:00:00,,10:20:00,09:58:00,21,29160598,delayed
3576,2025-06-11,675,6E,IndiGo,DEL,BOM,08:00:00,,10:25:00,09:54:00,13,29160594,delayed
3577,2025-06-11,1719,QP,Akasa Air,DEL,BOM,08:30:00,,10:55:00,10:51:00,29,29160651,delayed
3578,2025-06-11,2678,AI,Air India,DEL,BOM,08:30:00,,10:50:00,10:38:00,14,29160638,delayed
3579,2025-06-11,803,D0,DHL Air,DEL,BOM,02:20:00,,04:40:00,04:29:00,15,29160269,delayed
3580,2025-06-11,2963,AI,Air India,DEL,BOM,09:00:00,,11:25:00,11:24:00,27,29160684,delayed
3581,2025-06-11,6107,6E,IndiGo,DEL,BOM,09:00:00,,11:35:00,10:56:00,6,29160656,delayed
3582,2025-06-11,8783,BA,British Airways,DEL,BOM,07:00:00,,09:15:00,08:46:00,5,5,on_time
3583,2025-06-11,9253,JL,Japan Airlines,DEL,BOM,07:00:00,,09:15:00,08:46:00,5,5,on_time
3584,2025-06-11,5301,QF,Qantas,DEL,BOM,07:00:00,,09:15:00,08:46:00,5,5,on_time
3585,2025-06-11,8743,VS,Virgin Atlantic,DEL,BOM,07:00:00,,09:15:00,08:46:00,5,5,on_time
3586,2025-06-11,9255,JL,Japan Airlines,DEL,BOM,08:00:00,,10:25:00,09:54:00,13,13,on_time
3587,2025-06-11,5271,QF,Qantas,DEL,BOM,08:00:00,,10:25:00,09:54:00,13,13,on_time
3588,2025-06-11,4730,TK,Turkish Airlines,DEL,BOM,08:00:00,,10:25:00,09:54:00,13,13,on_time
3589,2025-06-11,8728,VS,Virgin Atlantic,DEL,BOM,08:00:00,,10:25:00,09:54:00,13,13,on_time
3590,2025-06-11,1411,QP,Akasa Air,DEL,BOM,10:00:00,,12:20:00,12:17:00,31,29160737,delayed
3591,2025-06-11,6328,6E,IndiGo,DEL,BOM,10:00:00,,12:20:00,12:09:00,27,29160729,delayed
3592,2025-06-11,2995,AI,Air India,DEL,BOM,10:15:00,,12:40:00,12:17:00,15,29160737,delayed
3593,2025-06-11,9076,JL,Japan Airlines,DEL,BOM,09:00:00,,11:35:00,10:56:00,6,6,on_time
3594,2025-06-11,5283,QF,Qantas,DEL,BOM,09:00:00,,11:35:00,10:56:00,6,6,on_time
3595,2025-06-11,4734,TK,Turkish Airlines,DEL,BOM,09:00:00,,11:35:00,10:56:00,6,6,on_time
3596,2025-06-11,8738,VS,Virgin Atlantic,DEL,BOM,09:00:00,,11:35:00,10:56:00,6,6,on_time
3597,2025-06-11,2425,AI,Air India,DEL,BOM,10:55:00,,13:20:00,12:49:00,18,29160769,delayed
3598,2025-06-11,6047,6E,IndiGo,DEL,BOM,11:00:00,,13:20:00,12:53:00,14,29160773,delayed
3599,2025-06-11,9259,JL,Japan Airlines,DEL,BOM,10:00:00,,12:20:00,12:09:00,27,27,delayed
3600,2025-06-11,5287,QF,Qantas,DEL,BOM,10:00:00,,12:20:00,12:09:00,27,27,delayed
3601,2025-06-11,8742,VS,Virgin Atlantic,DEL,BOM,10:00:00,,12:20:00,12:09:00,27,27,delayed
3602,2025-06-11,2945,AI,Air India,DEL,BOM,11:40:00,,13:55:00,13:34:00,19,29160814,delayed
3603,2025-06-11,6051,6E,IndiGo,DEL,BOM,11:55:00,,14:15:00,13:48:00,15,29160828,delayed
3604,2025-06-11,2993,AI,Air India,DEL,BOM,12:35:00,,15:00:00,14:32:00,18,29160872,delayed
3605,2025-06-11,9261,JL,Japan Airlines,DEL,BOM,11:00:00,,13:20:00,12:53:00,14,14,on_time
3606,2025-06-11,5291,QF,Qantas,DEL,BOM,11:00:00,,13:20:00,12:53:00,14,14,on_time
3607,2025-06-11,8737,VS,Virgin Atlantic,DEL,BOM,11:00:00,,13:20:00,12:53:00,14,14,on_time
3608,2025-06-11,6676,6E,IndiGo,DEL,BOM,13:00:00,,15:20:00,14:56:00,9,29160896,delayed
3609,2025-06-11,2951,AI,Air India,DEL,BOM,13:15:00,,15:35:00,15:17:00,18,29160917,delayed
3610,2025-06-11,9263,JL,Japan Airlines,DEL,BOM,11:55:00,,14:15:00,13:48:00,15,15,on_time
3611,2025-06-11,5303,QF,Qantas,DEL,BOM,11:55:00,,14:15:00,13:48:00,15,15,on_time
3612,2025-06-11,8732,VS,Virgin Atlantic,DEL,BOM,11:55:00,,14:15:00,13:48:00,15,15,on_time
3613,2025-06-11,6022,6E,IndiGo,DEL,BOM,14:15:00,,16:35:00,16:05:00,13,29160965,delayed
3614,2025-06-11,2441,AI,Air India,DEL,BOM,14:20:00,,16:40:00,16:23:00,21,29160983,delayed
3615,2025-06-11,8780,BA,British Airways,DEL,BOM,13:00:00,,15:20:00,14:56:00,9,9,on_time
3616,2025-06-11,9265,JL,Japan Airlines,DEL,BOM,13:00:00,,15:20:00,14:56:00,9,9,on_time
3617,2025-06-11,5273,QF,Qantas,DEL,BOM,13:00:00,,15:20:00,14:56:00,9,9,on_time
3618,2025-06-11,8730,VS,Virgin Atlantic,DEL,BOM,13:00:00,,15:20:00,14:56:00,9,9,on_time
3619,2025-06-11,2420,AI,Air India,DEL,BOM,14:55:00,,17:20:00,16:57:00,14,29161017,delayed
3620,2025-06-11,2933,AI,Air India,DEL,BOM,15:30:00,,17:45:00,17:26:00,20,29161046,delayed
3621,2025-06-11,6318,6E,IndiGo,DEL,BOM,15:30:00,,17:50:00,17:34:00,27,29161054,delayed
3622,2025-06-11,9267,JL,Japan Airlines,DEL,BOM,14:15:00,,16:35:00,16:05:00,13,13,on_time
3623,2025-06-11,5281,QF,Qantas,DEL,BOM,14:15:00,,16:35:00,16:05:00,13,13,on_time
3624,2025-06-11,8736,VS,Virgin Atlantic,DEL,BOM,14:15:00,,16:35:00,16:05:00,13,13,on_time
3625,2025-06-11,1128,QP,Akasa Air,DEL,BOM,16:00:00,,18:20:00,17:58:00,15,29161078,delayed
3626,2025-06-11,2941,AI,Air India,DEL,BOM,16:30:00,,19:00:00,18:26:00,23,29161106,delayed
3627,2025-06-11,864,6E,IndiGo,DEL,BOM,17:00:00,,19:20:00,18:51:00,13,29161131,delayed
3628,2025-06-11,441,AI,Air India,DEL,BOM,17:15:00,,20:05:00,19:00:00,9,29161140,delayed
3629,2025-06-11,9269,JL,Japan Airlines,DEL,BOM,15:30:00,,17:50:00,17:34:00,27,27,delayed
3630,2025-06-11,5285,QF,Qantas,DEL,BOM,15:30:00,,17:50:00,17:34:00,27,27,delayed
3631,2025-06-11,8741,VS,Virgin Atlantic,DEL,BOM,15:30:00,,17:50:00,17:34:00,27,27,delayed
3632,2025-06-11,9271,JL,Japan Airlines,DEL,BOM,17:00:00,,19:20:00,18:51:00,13,29161131,delayed
3633,2025-06-11,5297,QF,Qantas,DEL,BOM,17:00:00,,19:20:00,18:51:00,13,29161131,delayed
3634,2025-06-11,8729,VS,Virgin Atlantic,DEL,BOM,17:00:00,,19:20:00,18:51:00,13,29161131,delayed
3635,2025-06-11,2955,AI,Air India,DEL,BOM,17:55:00,,20:15:00,20:06:00,28,29161206,delayed
3636,2025-06-11,9078,JL,Japan Airlines,DEL,BOM,18:00:00,,20:20:00,20:28:00,33,29161228,delayed
3637,2025-06-11,5275,QF,Qantas,DEL,BOM,18:00:00,,20:20:00,20:28:00,33,29161228,delayed
3638,2025-06-11,8731,VS,Virgin Atlantic,DEL,BOM,18:00:00,,20:20:00,20:28:00,33,29161228,delayed
3639,2025-06-11,6706,6E,IndiGo,DEL,BOM,18:00:00,,20:20:00,20:28:00,33,29161228,delayed
3640,2025-06-11,9889,LX,SWISS,DEL,BOM,19:00:00,,21:30:00,21:47:00,61,29161307,delayed
3641,2025-06-11,322,QO,Quikjet Cargo Airlines,DEL,BLR,03:15:00,,06:00:00,06:13:00,39,29160373,delayed
3642,2025-06-11,5282,LH,Lufthansa,DEL,BLR,03:30:00,,06:15:00,06:03:00,14,29160363,delayed
3643,2025-06-11,2653,AI,Air India,DEL,BLR,03:30:00,,06:15:00,06:03:00,14,29160363,delayed
3644,2025-06-11,403,BZ,Blue Dart Aviation,DEL,BLR,03:50:00,,06:30:00,,124,124,delayed
3645,2025-06-11,2508,IX,Air India Express,DEL,BLR,05:00:00,,08:00:00,07:42:00,24,29160462,delayed
3646,2025-06-11,9856,LX,SWISS,DEL,BLR,03:30:00,,06:15:00,06:03:00,14,29160363,delayed
3647,2025-06-11,1086,ET,Ethiopian Airlines,DEL,BLR,05:45:00,,08:40:00,08:17:00,16,29160497,delayed
3648,2025-06-11,2409,AI,Air India,DEL,BLR,05:45:00,,08:40:00,08:17:00,16,29160497,delayed
3649,2025-06-11,9178,AA,American Airlines,DEL,BLR,05:45:00,,08:30:00,08:06:00,2,29160486,delayed
3650,2025-06-11,3346,AF,Air France,DEL,BLR,05:45:00,,08:30:00,08:06:00,2,29160486,delayed
3651,2025-06-11,9050,JL,Japan Airlines,DEL,BLR,05:45:00,,08:30:00,08:06:00,2,29160486,delayed
3652,2025-06-11,5042,QF,Qantas,DEL,BLR,05:45:00,,08:30:00,08:06:00,2,29160486,delayed
3653,2025-06-11,8720,VS,Virgin Atlantic,DEL,BLR,05:45:00,,08:30:00,08:06:00,2,29160486,delayed
3654,2025-06-11,2069,6E,IndiGo,DEL,BLR,05:45:00,,08:30:00,08:06:00,2,29160486,delayed
3655,2025-06-11,2803,AI,Air India,DEL,BLR,06:25:00,,09:20:00,08:56:00,14,29160536,delayed
3656,2025-06-11,1170,IX,Air India Express,DEL,BLR,06:30:00,,09:30:00,09:05:00,18,29160545,delayed
3657,2025-06-11,2103,6E,IndiGo,DEL,BLR,07:00:00,,09:55:00,09:28:00,0,29160568,delayed
3658,2025-06-11,2815,AI,Air India,DEL,BLR,07:30:00,,10:10:00,10:07:00,20,29160607,delayed
3659,2025-06-11,9483,AI,Air India,DEL,BLR,05:00:00,,08:00:00,07:42:00,24,24,delayed
3660,2025-06-11,2651,AI,Air India,DEL,BLR,08:00:00,,10:50:00,10:22:00,6,29160622,delayed
3661,2025-06-11,2109,6E,IndiGo,DEL,BLR,08:00:00,,10:55:00,10:31:00,9,29160631,delayed
3662,2025-06-11,427,AI,Air India,DEL,BLR,08:30:00,,11:20:00,12:00:00,76,29160720,delayed
3663,2025-06-11,2801,AI,Air India,DEL,BLR,09:00:00,,11:50:00,11:50:00,31,29160710,delayed
3664,2025-06-11,2408,6E,IndiGo,DEL,BLR,09:30:00,,12:25:00,12:06:00,15,29160726,delayed
3665,2025-06-11,1089,ET,Ethiopian Airlines,DEL,BLR,06:25:00,,09:20:00,08:56:00,14,14,on_time
3666,2025-06-11,4953,SQ,Singapore Airlines,DEL,BLR,06:25:00,,09:20:00,08:56:00,14,14,on_time
3667,2025-06-11,9479,AI,Air India,DEL,BLR,06:30:00,,09:30:00,09:05:00,18,18,delayed
3668,2025-06-11,2415,AI,Air India,DEL,BLR,09:40:00,,12:35:00,12:18:00,19,29160738,delayed
3669,2025-06-11,2127,6E,IndiGo,DEL,BLR,10:45:00,,13:35:00,13:08:00,9,29160788,delayed
3670,2025-06-11,2434,6E,IndiGo,DEL,BLR,11:30:00,,14:25:00,14:13:00,15,29160853,delayed
3671,2025-06-11,9179,AA,American Airlines,DEL,BLR,07:00:00,,09:55:00,09:28:00,0,0,on_time
3672,2025-06-11,9052,JL,Japan Airlines,DEL,BLR,07:00:00,,09:55:00,09:28:00,0,0,on_time
3673,2025-06-11,4774,KL,KLM,DEL,BLR,07:00:00,,09:55:00,09:28:00,0,0,on_time
3674,2025-06-11,1335,QP,Akasa Air,DEL,BLR,11:40:00,,14:25:00,14:26:00,17,29160866,delayed
3675,2025-06-11,2417,AI,Air India,DEL,BLR,12:10:00,,14:55:00,14:55:00,14,29160895,delayed
3676,2025-06-11,5038,QF,Qantas,DEL,BLR,07:00:00,,09:55:00,09:28:00,0,0,on_time
3677,2025-06-11,8707,VS,Virgin Atlantic,DEL,BLR,07:00:00,,09:55:00,09:28:00,0,0,on_time
3678,2025-06-11,4718,TK,Turkish Airlines,DEL,BLR,07:00:00,,09:55:00,09:28:00,0,0,on_time
3679,2025-06-11,5257,6E,IndiGo,DEL,BLR,13:00:00,,15:55:00,15:33:00,15,29160933,delayed
3680,2025-06-11,4835,SQ,Singapore Airlines,DEL,BLR,08:00:00,,10:50:00,10:22:00,6,29160622,delayed
3681,2025-06-11,9054,JL,Japan Airlines,DEL,BLR,08:00:00,,10:55:00,10:31:00,9,29160631,delayed
3682,2025-06-11,4205,QF,Qantas,DEL,BLR,08:00:00,,10:55:00,10:31:00,9,29160631,delayed
3683,2025-06-11,4716,TK,Turkish Airlines,DEL,BLR,08:00:00,,10:55:00,10:31:00,9,29160631,delayed
3684,2025-06-11,8698,VS,Virgin Atlantic,DEL,BLR,08:00:00,,10:55:00,10:31:00,9,29160631,delayed
3685,2025-06-11,2819,AI,Air India,DEL,BLR,14:10:00,,17:00:00,16:49:00,21,29161009,delayed
3686,2025-06-11,176,6E,IndiGo,DEL,BLR,14:15:00,,17:10:00,17:20:00,47,29161040,delayed
3687,2025-06-11,9062,JL,Japan Airlines,DEL,BLR,09:30:00,,12:25:00,12:06:00,15,29160726,delayed
3688,2025-06-11,4726,KL,KLM,DEL,BLR,09:30:00,,12:25:00,12:06:00,15,29160726,delayed
3689,2025-06-11,5040,QF,Qantas,DEL,BLR,09:30:00,,12:25:00,12:06:00,15,29160726,delayed
3690,2025-06-11,4717,TK,Turkish Airlines,DEL,BLR,09:30:00,,12:25:00,12:06:00,15,29160726,delayed
3691,2025-06-11,8710,VS,Virgin Atlantic,DEL,BLR,09:30:00,,12:25:00,12:06:00,15,29160726,delayed
3692,2025-06-11,4875,SQ,Singapore Airlines,DEL,BLR,09:40:00,,12:35:00,12:18:00,19,29160738,delayed
3693,2025-06-11,2664,AI,Air India,DEL,BLR,15:30:00,,18:20:00,18:10:00,21,29161090,delayed
3694,2025-06-11,6054,6E,IndiGo,DEL,BLR,15:30:00,,18:20:00,18:16:00,22,29161096,delayed
3695,2025-06-11,9056,JL,Japan Airlines,DEL,BLR,10:45:00,,13:35:00,13:08:00,9,29160788,delayed
3696,2025-06-11,4201,QF,Qantas,DEL,BLR,10:45:00,,13:35:00,13:08:00,9,29160788,delayed
3697,2025-06-11,8696,VS,Virgin Atlantic,DEL,BLR,10:45:00,,13:35:00,13:08:00,9,29160788,delayed
3698,2025-06-11,9063,JL,Japan Airlines,DEL,BLR,11:30:00,,14:25:00,14:13:00,15,29160853,delayed
3699,2025-06-11,4739,KL,KLM,DEL,BLR,11:30:00,,14:25:00,14:13:00,15,29160853,delayed
3700,2025-06-11,5044,QF,Qantas,DEL,BLR,11:30:00,,14:25:00,14:13:00,15,29160853,delayed
3701,2025-06-11,8711,VS,Virgin Atlantic,DEL,BLR,11:30:00,,14:25:00,14:13:00,15,29160853,delayed
3702,2025-06-11,1088,ET,Ethiopian Airlines,DEL,BLR,12:10:00,,14:55:00,14:55:00,14,29160895,delayed
3703,2025-06-11,2817,AI,Air India,DEL,BLR,16:00:00,,18:55:00,18:46:00,16,29161126,delayed
3704,2025-06-11,2141,6E,IndiGo,DEL,BLR,16:45:00,,19:50:00,19:32:00,14,29161172,delayed
3705,2025-06-11,2600,AI,Air India,DEL,BLR,17:00:00,,19:50:00,19:48:00,17,29161188,delayed
3706,2025-06-11,9066,JL,Japan Airlines,DEL,BLR,13:00:00,,15:55:00,15:33:00,15,29160933,delayed
3707,2025-06-11,5261,QF,Qantas,DEL,BLR,13:00:00,,15:55:00,15:33:00,15,29160933,delayed
3708,2025-06-11,8717,VS,Virgin Atlantic,DEL,BLR,13:00:00,,15:55:00,15:33:00,15,29160933,delayed
3709,2025-06-11,1076,ET,Ethiopian Airlines,DEL,BLR,14:10:00,,17:00:00,16:49:00,21,29161009,delayed
3710,2025-06-11,9207,JL,Japan Airlines,DEL,BLR,14:15:00,,17:10:00,17:20:00,47,29161040,delayed
3711,2025-06-11,4203,QF,Qantas,DEL,BLR,14:15:00,,17:10:00,17:20:00,47,29161040,delayed
3712,2025-06-11,8697,VS,Virgin Atlantic,DEL,BLR,14:15:00,,17:10:00,17:20:00,47,29161040,delayed
3713,2025-06-11,9209,JL,Japan Airlines,DEL,BLR,15:30:00,,18:20:00,18:16:00,22,29161096,delayed
3714,2025-06-11,4209,QF,Qantas,DEL,BLR,15:30:00,,18:20:00,18:16:00,22,29161096,delayed
3715,2025-06-11,8713,VS,Virgin Atlantic,DEL,BLR,15:30:00,,18:20:00,18:16:00,22,29161096,delayed
3716,2025-06-11,9058,JL,Japan Airlines,DEL,BLR,16:45:00,,19:50:00,19:32:00,14,29161172,delayed
3717,2025-06-11,3650,KL,KLM,DEL,BLR,16:45:00,,19:50:00,19:32:00,14,29161172,delayed
3718,2025-06-11,4207,QF,Qantas,DEL,BLR,16:45:00,,19:50:00,19:32:00,14,29161172,delayed
3719,2025-06-11,8701,VS,Virgin Atlantic,DEL,BLR,16:45:00,,19:50:00,19:32:00,14,29161172,delayed
3720,2025-06-11,2813,AI,Air India,DEL,BLR,18:00:00,,21:05:00,21:52:00,85,29161312,delayed
3721,2025-06-11,9060,JL,Japan Airlines,DEL,BLR,18:00:00,,21:00:00,20:30:00,8,29161230,delayed
3722,2025-06-11,4775,KL,KLM,DEL,BLR,18:00:00,,21:00:00,20:30:00,8,29161230,delayed
3723,2025-06-11,5263,QF,Qantas,DEL,BLR,18:00:00,,21:00:00,20:30:00,8,29161230,delayed
3724,2025-06-11,8723,VS,Virgin Atlantic,DEL,BLR,18:00:00,,21:00:00,20:30:00,8,29161230,delayed
3725,2025-06-11,2327,6E,IndiGo,DEL,BLR,18:00:00,,21:00:00,20:30:00,8,29161230,delayed
3726,2025-06-11,9064,JL,Japan Airlines,DEL,BLR,18:55:00,,21:50:00,21:32:00,16,29161292,delayed
3727,2025-06-11,3646,KL,KLM,DEL,BLR,18:55:00,,21:50:00,21:32:00,16,29161292,delayed
3728,2025-06-11,5046,QF,Qantas,DEL,BLR,18:55:00,,21:50:00,21:32:00,16,29161292,delayed
3729,2025-06-11,8712,VS,Virgin Atlantic,DEL,BLR,18:55:00,,21:50:00,21:32:00,16,29161292,delayed
3730,2025-06-11,2487,6E,IndiGo,DEL,BLR,18:55:00,,21:50:00,21:32:00,16,29161292,delayed
3731,2025-06-11,6893,NH,ANA,DEL,BLR,19:25:00,,22:15:00,22:19:00,33,29161339,delayed
3732,2025-06-11,2512,AI,Air India,DEL,BLR,19:25:00,,22:15:00,22:19:00,33,29161339,delayed
3733,2025-06-11,151,SG,SpiceJet,DEL,BLR,20:00:00,,23:10:00,23:51:00,79,29161431,delayed
3734,2025-06-11,2809,AI,Air India,DEL,BLR,20:00:00,,23:00:00,22:43:00,8,29161363,delayed
3735,2025-06-11,3790,AF,Air France,DEL,BLR,20:15:00,,23:15:00,23:05:00,18,29161385,delayed
3736,2025-06-11,9070,JL,Japan Airlines,DEL,BLR,20:15:00,,23:15:00,23:05:00,18,29161385,delayed
3737,2025-06-11,4213,QF,Qantas,DEL,BLR,20:15:00,,23:15:00,23:05:00,18,29161385,delayed
3738,2025-06-11,8719,VS,Virgin Atlantic,DEL,BLR,20:15:00,,23:15:00,23:05:00,18,29161385,delayed
3739,2025-06-11,6515,6E,IndiGo,DEL,BLR,20:15:00,,23:15:00,23:05:00,18,29161385,delayed
3740,2025-06-11,2811,AI,Air India,BLR,BOM,00:10:00,,02:00:00,01:52:00,25,25,delayed
3741,2025-06-11,102,BZ,Blue Dart Aviation,BLR,BOM,00:25:00,,02:05:00,02:01:00,21,21,delayed
3742,2025-06-11,2858,AI,Air India,BLR,BOM,02:15:00,,04:25:00,04:19:00,22,29160259,delayed
3743,2025-06-11,1139,ET,Ethiopian Airlines,BLR,BOM,00:10:00,,02:00:00,01:52:00,25,29160112,delayed
3744,2025-06-11,1736,QP,Akasa Air,BLR,BOM,03:25:00,,05:15:00,04:55:00,13,29160295,delayed
3745,2025-06-11,5323,6E,IndiGo,BLR,BOM,03:30:00,,05:20:00,05:05:00,13,29160305,delayed
3746,2025-06-11,4460,LO,LOT - Polish Airlines,BLR,BOM,02:15:00,,04:25:00,04:19:00,22,22,delayed
3747,2025-06-11,3365,AF,Air France,BLR,BOM,03:30:00,,05:20:00,05:05:00,13,13,on_time
3748,2025-06-11,8773,BA,British Airways,BLR,BOM,03:30:00,,05:20:00,05:05:00,13,13,on_time
3749,2025-06-11,9745,JL,Japan Airlines,BLR,BOM,03:30:00,,05:20:00,05:05:00,13,13,on_time
3750,2025-06-11,4706,KL,KLM,BLR,BOM,03:30:00,,05:20:00,05:05:00,13,13,on_time
3751,2025-06-11,5077,QF,Qantas,BLR,BOM,03:30:00,,05:20:00,05:05:00,13,13,on_time
3752,2025-06-11,8345,VS,Virgin Atlantic,BLR,BOM,03:30:00,,05:20:00,05:05:00,13,13,on_time
3753,2025-06-11,5193,JL,Japan Airlines,BLR,BOM,04:55:00,,06:50:00,06:13:00,7,29160373,delayed
3754,2025-06-11,5053,QF,Qantas,BLR,BOM,04:55:00,,06:50:00,06:13:00,7,29160373,delayed
3755,2025-06-11,8335,VS,Virgin Atlantic,BLR,BOM,04:55:00,,06:50:00,06:13:00,7,29160373,delayed
3756,2025-06-11,5205,6E,IndiGo,BLR,BOM,04:55:00,,06:50:00,06:13:00,7,29160373,delayed
3757,2025-06-11,1544,QP,Akasa Air,BLR,BOM,05:30:00,,07:20:00,07:14:00,23,29160434,delayed
3758,2025-06-11,2402,AI,Air India,BLR,BOM,06:40:00,,08:50:00,08:04:00,2,29160484,delayed
3759,2025-06-11,5192,JL,Japan Airlines,BLR,BOM,07:15:00,,09:05:00,08:31:00,0,29160511,delayed
3760,2025-06-11,5061,QF,Qantas,BLR,BOM,07:15:00,,09:05:00,08:31:00,0,29160511,delayed
3761,2025-06-11,8348,VS,Virgin Atlantic,BLR,BOM,07:15:00,,09:05:00,08:31:00,0,29160511,delayed
3762,2025-06-11,5089,6E,IndiGo,BLR,BOM,07:15:00,,09:05:00,08:31:00,0,29160511,delayed
3763,2025-06-11,1375,QP,Akasa Air,BLR,BOM,08:10:00,,09:55:00,09:41:00,6,29160581,delayed
3764,2025-06-11,2846,AI,Air India,BLR,BOM,08:25:00,,10:30:00,10:16:00,31,29160616,delayed
3765,2025-06-11,308,D0,DHL Air,BLR,BOM,01:25:00,,03:05:00,03:16:00,39,11,on_time
3766,2025-06-11,5216,6E,IndiGo,BLR,BOM,08:50:00,,10:40:00,10:19:00,9,29160619,delayed
3767,2025-06-11,2604,AI,Air India,BLR,BOM,09:10:00,,11:10:00,10:48:00,8,29160648,delayed
3768,2025-06-11,5520,LH,Lufthansa,BLR,BOM,06:40:00,,08:50:00,08:04:00,2,2,on_time
3769,2025-06-11,2852,AI,Air India,BLR,BOM,10:30:00,,12:35:00,12:02:00,18,29160722,delayed
3770,2025-06-11,8771,BA,British Airways,BLR,BOM,08:50:00,,10:40:00,10:19:00,9,9,on_time
3771,2025-06-11,9751,JL,Japan Airlines,BLR,BOM,08:50:00,,10:40:00,10:19:00,9,9,on_time
3772,2025-06-11,5051,QF,Qantas,BLR,BOM,08:50:00,,10:40:00,10:19:00,9,9,on_time
